,Contact_ID,Source_Folder,Explicit_Competitor_Mention,Implied_Competitor_Mention,Explicit_Switching_Intent,Implied_Switching_Intent,Competitor_Names_Listed,Mentioned_Alcumus_Competitors
7161,564374874465,10_10_2024,No,Yes,No,Yes,COMP_NO,No
7162,564374924995,10_10_2024,No,No,No,No,COMP_NO,No
7163,564374944713,10_10_2024,No,No,No,No,COMP_NO,No
7164,564374955672,10_10_2024,No,No,No,No,COMP_NO,No
7165,564374962239,10_10_2024,No,No,No,No,COMP_NO,No
7166,564374966408,10_10_2024,No,No,No,No,COMP_NO,No
7167,564374969500,10_10_2024,Yes,Yes,No,No,COMP_SA,Yes
7168,564374974824,10_10_2024,No,No,No,No,COMP_NO,No
7169,564375036531,10_10_2024,No,No,No,No,COMP_NO,No
7170,564375057820,10_10_2024,No,No,No,No,COMP_NO,No
7171,564375065201,10_10_2024,No,No,No,No,COMP_NO,No
7172,564375075423,10_10_2024,No,No,No,No,COMP_NO,No
7173,564375081060,10_10_2024,No,No,No,No,COMP_NO,No
7174,564375090471,10_10_2024,No,No,No,No,COMP_NO,No
7175,564375115329,10_10_2024,No,No,No,No,COMP_NO,No
7176,564375119463,10_10_2024,No,No,No,No,COMP_NO,No
7177,564375130794,10_10_2024,No,No,No,No,COMP_NO,No
7178,564375139942,10_10_2024,No,No,No,No,COMP_NO,No
7179,564375152432,10_10_2024,No,No,No,No,COMP_NO,No
7180,564375155571,10_10_2024,No,No,No,No,COMP_NO,No
7181,564375178937,10_10_2024,No,No,No,No,COMP_NO,No
7182,564375182876,10_10_2024,No,Yes,No,Yes,COMP_NO,No
7183,564375189332,10_10_2024,No,No,No,No,COMP_NO,No
7184,564375199422,10_10_2024,No,No,No,No,COMP_NO,No
7185,564375209845,10_10_2024,No,Yes,No,No,COMP_CH,Yes
7186,564375245029,10_10_2024,No,No,No,No,COMP_NO,No
7187,564375247000,10_10_2024,No,No,No,No,COMP_NO,No
7188,564375251226,10_10_2024,No,No,No,No,COMP_NO,No
7189,564375284338,10_10_2024,No,No,No,No,COMP_NO,No
7190,564375299566,10_10_2024,No,No,No,No,COMP_NO,No
7191,564375308526,10_10_2024,No,Yes,No,No,COMP_NO,No
7192,564375320799,10_10_2024,No,Yes,No,No,COMP_NO,No
7193,564375321549,10_10_2024,No,No,No,No,COMP_NO,No
7194,564375351297,10_10_2024,No,No,No,No,COMP_NO,No
7195,564375363742,10_10_2024,No,No,No,No,COMP_NO,No
7196,564375370018,10_10_2024,No,No,No,No,COMP_NO,No
7197,564375374929,10_10_2024,No,No,No,No,COMP_NO,No
7198,564375375835,10_10_2024,No,Yes,No,Yes,COMP_CO,Yes
7199,564375383692,10_10_2024,No,No,No,No,COMP_NO,No
7200,564375384992,10_10_2024,No,No,No,No,COMP_NO,No
7201,564375406701,10_10_2024,No,No,No,No,COMP_NO,No
7202,564375587636,11_10_2024,No,No,No,No,COMP_NO,No
7203,564375588961,11_10_2024,No,No,No,No,COMP_NO,No
7204,564375590094,11_10_2024,No,No,No,No,COMP_NO,No
7205,564375590129,11_10_2024,No,No,No,No,COMP_NO,No
7206,564375599816,11_10_2024,No,No,No,No,COMP_NO,No
7207,564375601357,11_10_2024,No,No,No,No,COMP_NO,No
7208,564375641628,11_10_2024,No,Yes,No,Yes,COMP_NO,No
7209,564375670085,11_10_2024,No,No,No,No,COMP_NO,No
7210,564375675448,11_10_2024,No,No,No,No,COMP_NO,No
7211,564375692994,11_10_2024,No,No,No,No,COMP_NO,No
7212,564375711260,11_10_2024,No,No,No,No,COMP_NO,No
7213,564375732225,11_10_2024,No,No,No,No,COMP_NO,No
7214,564375744152,11_10_2024,No,No,No,No,COMP_NO,No
7215,564375747952,11_10_2024,No,No,No,No,COMP_NO,No
7216,564375762228,11_10_2024,No,No,No,No,COMP_NO,No
7217,564375763131,11_10_2024,No,No,No,No,COMP_NO,No
7218,564375776480,11_10_2024,No,No,No,No,COMP_NO,No
7219,564375779983,11_10_2024,No,No,No,No,COMP_NO,No
7220,564375780332,11_10_2024,No,No,No,No,COMP_NO,No
7221,564375780857,11_10_2024,No,No,No,No,COMP_NO,No
7222,564375787820,11_10_2024,No,No,No,No,COMP_NO,No
7223,564375798613,11_10_2024,No,No,No,No,COMP_NO,No
7224,564375801284,11_10_2024,No,No,No,No,COMP_NO,No
7225,564375816473,11_10_2024,No,No,No,No,COMP_NO,No
7226,564375834398,11_10_2024,No,No,No,No,COMP_NO,No
7227,564375841005,11_10_2024,No,No,No,No,COMP_NO,No
7228,564375842028,11_10_2024,No,No,No,No,COMP_NO,No
7229,564375843795,11_10_2024,Yes,Yes,No,Yes,COMP_CO,Yes
7230,564375849773,11_10_2024,No,No,No,No,COMP_NO,No
7231,564375864951,11_10_2024,No,No,No,No,COMP_NO,No
7232,564375866233,11_10_2024,No,Yes,No,Yes,COMP_NO,No
7233,564375866629,11_10_2024,No,No,No,No,COMP_NO,No
7234,564375884103,11_10_2024,No,No,No,No,COMP_NO,No
7235,564375895926,11_10_2024,No,No,No,No,COMP_NO,No
7236,564375900306,11_10_2024,No,No,No,No,COMP_NO,No
7237,564375906704,11_10_2024,No,No,No,No,COMP_NO,No
7238,565227807649,24_10_2024,No,Yes,No,Yes,COMP_CO,Yes
7239,565433144893,28_10_2024,No,No,No,No,COMP_NO,No
7240,565433397041,28_10_2024,No,No,No,No,COMP_SM,Yes
7241,565433458467,28_10_2024,No,No,No,No,COMP_CO,Yes
7242,565433460883,28_10_2024,No,No,No,No,COMP_NO,No
7243,565433755554,29_10_2024,No,No,No,No,COMP_NO,No
7244,565433845987,29_10_2024,No,No,No,No,COMP_NO,No
7245,565433847922,29_10_2024,No,No,No,No,COMP_NO,No
7246,565433853186,29_10_2024,No,No,No,No,COMP_NO,No
7247,565433858144,29_10_2024,No,Yes,No,Yes,COMP_NO,No
7248,565433863377,29_10_2024,No,Yes,No,Yes,COMP_NO,No
7249,565433918212,29_10_2024,No,Yes,No,Yes,COMP_CH,Yes
7250,565434033318,29_10_2024,No,Yes,No,Yes,COMP_NO,No
7251,565434122090,29_10_2024,No,No,No,No,COMP_NO,No
7252,565434154955,29_10_2024,No,No,No,No,COMP_NO,No
7253,565434333286,29_10_2024,No,No,No,No,COMP_NO,No
7254,565434361398,29_10_2024,No,No,No,No,COMP_NO,No
7255,565434363355,29_10_2024,No,No,No,No,COMP_NO,No
7256,565434374987,29_10_2024,No,No,No,No,COMP_NO,No
7257,565434388367,29_10_2024,Yes,Yes,No,Yes,COMP_CO,Yes
7258,565595713480,30_10_2024,No,No,No,No,COMP_NO,No
7259,565595718874,30_10_2024,No,No,No,No,COMP_NO,No
7260,565595737883,30_10_2024,No,No,No,No,COMP_NO,No
7261,565595754455,30_10_2024,No,Yes,No,Yes,COMP_NO,No
7262,565595758312,30_10_2024,No,No,No,No,COMP_NO,No
7263,565595761381,30_10_2024,No,No,No,No,COMP_NO,No
7264,565595783095,30_10_2024,No,No,No,No,COMP_NO,No
7265,565595826818,30_10_2024,No,Yes,No,No,COMP_NO,No
7266,565595837138,30_10_2024,No,No,No,No,COMP_NO,No
7267,565595841275,30_10_2024,No,No,No,No,COMP_NO,No
7268,565595843907,30_10_2024,No,No,No,No,COMP_NO,No
7269,565595844249,30_10_2024,No,No,No,No,COMP_NO,No
7270,565595852503,30_10_2024,No,Yes,No,No,COMP_NO,No
7271,565595857407,30_10_2024,No,No,No,No,COMP_NO,No
7272,565595859918,30_10_2024,No,No,No,No,COMP_NO,No
7273,565595860088,30_10_2024,No,No,No,No,COMP_NO,No
7274,565595865739,30_10_2024,No,Yes,No,Yes,COMP_NO,No
7275,565595884114,30_10_2024,No,Yes,No,Yes,COMP_CH,Yes
7276,565595892633,30_10_2024,No,No,No,No,COMP_NO,No
7277,565595896510,30_10_2024,No,No,No,No,COMP_NO,No
7278,565595919481,30_10_2024,No,No,No,No,COMP_NO,No
7279,565595949984,30_10_2024,No,Yes,No,Yes,COMP_CH,Yes
7280,565595988222,30_10_2024,No,Yes,No,Yes,COMP_NO,No
7281,565596009241,30_10_2024,No,No,No,No,COMP_NO,No
7282,565596027802,30_10_2024,No,No,No,No,COMP_NO,No
7283,565596030706,30_10_2024,No,Yes,No,No,COMP_CH,Yes
7284,565596046947,30_10_2024,No,No,No,No,COMP_NO,No
7285,565596052956,30_10_2024,No,No,No,No,COMP_NO,No
7286,565596058273,30_10_2024,No,No,No,No,COMP_NO,No
7287,565596085724,30_10_2024,No,No,No,No,COMP_NO,No
7288,565596113459,30_10_2024,No,No,No,No,COMP_NO,No
7289,565596116827,30_10_2024,No,No,No,No,COMP_NO,No
7290,565596120270,30_10_2024,No,No,No,No,COMP_NO,No
7291,565596146052,30_10_2024,No,No,No,Yes,COMP_NO,No
7292,565596166224,30_10_2024,No,No,No,No,COMP_NO,No
7293,565596172905,30_10_2024,No,No,No,No,COMP_NO,No
7294,565596204324,30_10_2024,No,No,No,No,COMP_NO,No
7295,565596207037,30_10_2024,No,No,No,No,COMP_NO,No
7296,565596217232,30_10_2024,Yes,Yes,No,Yes,COMP_CH,Yes
7297,565596241996,30_10_2024,No,No,No,No,COMP_NO,No
7298,565597300529,01_11_2024,No,No,No,No,COMP_NO,No
7299,565597300653,01_11_2024,No,No,No,No,COMP_NO,No
7300,565597302049,01_11_2024,No,No,No,No,COMP_NO,No
7301,565597312820,01_11_2024,No,No,No,No,COMP_NO,No
7302,565597316121,01_11_2024,No,No,No,No,COMP_NO,No
7303,565597347003,01_11_2024,Yes,No,No,No,COMP_NO,Yes
7304,565597347453,01_11_2024,No,No,No,No,COMP_NO,No
7305,565597348761,01_11_2024,No,No,No,No,COMP_NO,No
7306,565597353127,01_11_2024,No,No,No,No,COMP_NO,No
7307,565597362083,01_11_2024,No,No,No,No,COMP_NO,No
7308,565597362385,01_11_2024,No,No,No,No,COMP_NO,No
7309,565597392003,01_11_2024,No,No,No,No,COMP_NO,No
7310,565597395319,01_11_2024,No,No,No,No,COMP_NO,No
7311,565597396091,01_11_2024,No,No,No,No,COMP_NO,No
7312,565597397087,01_11_2024,No,No,No,No,COMP_NO,No
7313,565597424326,01_11_2024,Yes,Yes,No,Yes,COMP_AC,Yes
7314,565597425010,01_11_2024,No,No,No,No,COMP_NO,No
7315,565597430363,01_11_2024,No,No,No,No,COMP_NO,No
7316,565597448518,01_11_2024,No,No,No,No,COMP_NO,No
7317,565597475446,01_11_2024,No,No,No,No,COMP_NO,No
7318,565597495419,01_11_2024,No,No,No,No,COMP_NO,No
7319,565597527985,01_11_2024,No,No,No,No,COMP_NO,No
7320,589777548737,01_11_2024,No,No,No,No,COMP_NO,No
7321,589777555217,01_11_2024,No,No,No,No,COMP_NO,No
7322,589777573866,01_11_2024,No,No,No,No,COMP_NO,No
7323,589777584389,01_11_2024,No,No,No,No,COMP_NO,No
7324,589777591965,01_11_2024,No,No,No,No,COMP_NO,No
7325,589777608807,01_11_2024,No,Yes,No,No,COMP_NO,No
7326,589777632241,01_11_2024,No,No,No,No,COMP_NO,No
7327,589777639640,01_11_2024,No,No,No,No,COMP_NO,No
7328,589777655034,01_11_2024,No,Yes,No,No,COMP_NO,No
7329,589777728403,01_11_2024,No,No,No,No,COMP_NO,No
7330,589777745959,01_11_2024,No,No,No,No,COMP_NO,No
7331,589777814568,01_11_2024,No,No,No,No,COMP_NO,No
7332,589777879601,01_11_2024,No,No,No,No,COMP_NO,No
7333,589778908368,04_11_2024,No,No,No,No,COMP_NO,No
7334,564232597498,07_10_2024,No,No,No,No,COMP_NO,No
7335,564233371680,08_10_2024,No,No,No,No,COMP_NO,No
7336,564233372207,08_10_2024,No,No,No,No,COMP_NO,No
7337,564233382842,08_10_2024,No,No,No,No,COMP_NO,No
7338,564233475643,08_10_2024,No,No,No,No,COMP_NO,No
7339,564233526536,08_10_2024,Yes,Yes,No,Yes,COMP_CH,Yes
7340,564233552733,08_10_2024,No,No,No,No,COMP_NO,No
7341,564233699404,08_10_2024,No,No,No,No,COMP_NO,No
7342,564233700416,08_10_2024,No,No,No,No,COMP_NO,No
7343,564234232717,09_10_2024,No,Yes,No,Yes,COMP_NO,No
7344,564234300019,09_10_2024,No,No,No,No,COMP_NO,No
7345,564234413287,09_10_2024,No,Yes,No,Yes,COMP_CH,Yes
7346,564234429690,09_10_2024,No,No,No,No,COMP_NO,No
7347,564234525500,09_10_2024,No,Yes,No,Yes,COMP_NO,No
7348,564374803625,10_10_2024,No,Yes,No,No,COMP_CH,Yes
7349,564374822679,10_10_2024,No,Yes,No,Yes,COMP_NO,No
7350,564374823710,10_10_2024,No,No,No,No,COMP_NO,No
7351,564374848451,10_10_2024,No,No,No,No,COMP_NO,No
7352,564374850368,10_10_2024,No,Yes,No,Yes,COMP_BN,Yes
7353,564374853419,10_10_2024,No,No,No,No,COMP_NO,No
7354,564374863922,10_10_2024,No,Yes,No,Yes,COMP_NO,No
7355,564374882547,10_10_2024,No,No,No,No,COMP_NO,No
7356,564374929521,10_10_2024,Yes,Yes,No,Yes,COMP_AC,Yes
7357,564374929573,10_10_2024,No,No,No,No,COMP_NO,No
7358,564374994845,10_10_2024,No,Yes,No,Yes,COMP_MI,Yes
7359,564374995955,10_10_2024,No,No,No,No,COMP_NO,No
7360,564374995964,10_10_2024,No,No,No,No,COMP_NO,No
7361,564375041410,10_10_2024,No,No,No,No,COMP_NO,No
7362,564375096995,10_10_2024,No,No,No,No,COMP_NO,No
7363,564375124180,10_10_2024,No,No,No,No,COMP_NO,No
7364,564375126812,10_10_2024,No,No,No,No,COMP_NO,No
7365,564375129328,10_10_2024,No,No,No,No,COMP_NO,No
7366,564375140067,10_10_2024,No,No,No,No,COMP_NO,No
7367,564375142907,10_10_2024,No,No,No,No,COMP_NO,No
7368,564375156329,10_10_2024,No,No,No,No,COMP_NO,No
7369,564375184195,10_10_2024,No,No,No,No,COMP_NO,No
7370,564375215519,10_10_2024,No,Yes,No,No,COMP_NO,No
7371,564375225371,10_10_2024,No,No,No,No,COMP_NO,No
7372,564375229292,10_10_2024,No,No,No,No,COMP_NO,No
7373,564375263195,10_10_2024,No,No,No,No,COMP_NO,No
7374,564375265512,10_10_2024,No,No,No,Yes,COMP_NO,No
7375,564375389572,10_10_2024,No,No,No,No,COMP_NO,No
7376,564375416708,10_10_2024,No,No,No,No,COMP_NO,No
7377,564375416972,10_10_2024,No,No,No,No,COMP_NO,No
7378,564375437370,10_10_2024,No,No,No,No,COMP_NO,No
7379,564375573087,11_10_2024,No,No,No,No,COMP_NO,No
7380,564375591033,11_10_2024,No,Yes,No,Yes,COMP_AQ,Yes
7381,564375602598,11_10_2024,Yes,Yes,No,No,COMP_AL,Yes
7382,564375605849,11_10_2024,No,No,No,No,COMP_NO,No
7383,564375648046,11_10_2024,No,No,No,No,COMP_NO,No
7384,564375648895,11_10_2024,No,No,No,No,COMP_NO,No
7385,564375679887,11_10_2024,No,No,No,No,COMP_NO,No
7386,564375699314,11_10_2024,Yes,No,No,No,COMP_NO,Yes
7387,564375711533,11_10_2024,No,Yes,No,Yes,COMP_CH,Yes
7388,564375735141,11_10_2024,No,No,No,No,COMP_NO,No
7389,564375736370,11_10_2024,No,No,No,No,COMP_NO,No
7390,564375738071,11_10_2024,No,No,No,No,COMP_NO,No
7391,564375750522,11_10_2024,No,No,No,No,COMP_NO,No
7392,564375781853,11_10_2024,No,No,No,No,COMP_NO,No
7393,564375784462,11_10_2024,No,No,No,No,COMP_NO,No
7394,564375785633,11_10_2024,No,No,No,No,COMP_NO,No
7395,564375791175,11_10_2024,No,No,No,No,COMP_NO,No
7396,564375793513,11_10_2024,No,No,No,No,COMP_NO,No
7397,564375812463,11_10_2024,No,No,No,No,COMP_NO,No
7398,564375818642,11_10_2024,No,No,No,No,COMP_NO,No
7399,564375827410,11_10_2024,No,No,No,No,COMP_NO,No
7400,564375831047,11_10_2024,No,No,No,No,COMP_NO,No
7401,564375848708,11_10_2024,No,No,No,No,COMP_NO,No
7402,564375851069,11_10_2024,No,No,No,No,COMP_NO,No
7403,564375871163,11_10_2024,No,No,No,No,COMP_NO,No
7404,564375873126,11_10_2024,No,No,No,No,COMP_NO,No
7405,564375888161,11_10_2024,No,No,No,No,COMP_NO,No
7406,564375891687,11_10_2024,No,No,No,No,COMP_NO,No
7407,564375900626,11_10_2024,No,No,No,No,COMP_NO,No
7408,564375900959,11_10_2024,No,No,No,No,COMP_NO,No
7409,564375908436,11_10_2024,No,No,No,No,COMP_NO,No
7410,564375915673,11_10_2024,No,No,No,No,COMP_NO,No
7411,564375927842,11_10_2024,No,No,No,No,COMP_NO,No
7412,564375929210,11_10_2024,No,No,No,No,COMP_NO,No
7413,564375938118,11_10_2024,No,No,No,No,COMP_NO,No
7414,564375941437,11_10_2024,No,No,No,No,COMP_NO,No
7415,564375963616,11_10_2024,No,No,No,No,COMP_NO,No
7416,564375965914,11_10_2024,No,No,No,No,COMP_NO,No
7417,564375993917,11_10_2024,No,No,No,No,COMP_NO,No
7418,564375997950,11_10_2024,No,No,No,No,COMP_NO,No
7419,564376043935,11_10_2024,No,No,No,No,COMP_NO,No
7420,564376046085,11_10_2024,No,No,No,No,COMP_NO,No
7421,564376061665,11_10_2024,No,No,No,No,COMP_NO,No
7422,564376106680,11_10_2024,No,No,No,No,COMP_NO,No
7423,564376108864,11_10_2024,No,No,No,No,COMP_NO,No
7424,564376110347,11_10_2024,No,No,No,No,COMP_NO,No
7425,564376117274,11_10_2024,No,No,No,No,COMP_NO,No
7426,564376123458,11_10_2024,No,No,No,No,COMP_NO,No
7427,564376142244,11_10_2024,No,No,No,No,COMP_NO,No
7428,564376145684,11_10_2024,No,No,No,No,COMP_NO,No
7429,564542019223,14_10_2024,No,No,No,No,COMP_NO,No
7430,564542129703,14_10_2024,No,No,No,No,COMP_NO,No
7431,564542161834,14_10_2024,No,No,No,No,COMP_NO,No
7432,565433287882,28_10_2024,No,No,No,No,COMP_NO,No
7433,565433865769,29_10_2024,No,Yes,No,Yes,COMP_NO,No
7434,565433887361,29_10_2024,No,Yes,No,Yes,COMP_PQ,Yes
7435,565433888414,29_10_2024,No,No,No,No,COMP_NO,No
7436,565433962311,29_10_2024,No,No,No,No,COMP_NO,No
7437,565433962567,29_10_2024,No,No,No,No,COMP_NO,No
7438,565434155050,29_10_2024,No,No,No,No,COMP_NO,No
7439,565434365282,29_10_2024,No,No,No,No,COMP_NO,No
7440,565434396591,29_10_2024,No,Yes,No,No,COMP_NO,No
7441,565595763291,30_10_2024,No,No,No,No,COMP_NO,No
7442,565595763393,30_10_2024,No,No,No,No,COMP_NO,No
7443,565595787643,30_10_2024,No,No,No,No,COMP_NO,No
7444,565595845852,30_10_2024,No,No,No,No,COMP_NO,No
7445,565595874086,30_10_2024,No,No,No,No,COMP_NO,No
7446,565595877643,30_10_2024,No,No,No,No,COMP_NO,No
7447,565595898698,30_10_2024,No,No,No,No,COMP_NO,No
7448,565595926809,30_10_2024,No,No,No,No,COMP_NO,No
7449,565595927771,30_10_2024,No,No,No,No,COMP_NO,No
7450,565595930032,30_10_2024,No,No,No,No,COMP_NO,No
7451,565595934360,30_10_2024,No,No,No,No,COMP_NO,No
7452,565595988910,30_10_2024,No,No,No,No,COMP_NO,No
7453,565595991564,30_10_2024,No,No,No,No,COMP_NO,No
7454,565596033569,30_10_2024,No,No,No,No,COMP_NO,No
7455,565596043587,30_10_2024,No,No,No,No,COMP_NO,No
7456,565596065215,30_10_2024,No,Yes,No,Yes,COMP_NO,No
7457,565596074828,30_10_2024,No,No,No,No,COMP_NO,No
7458,565596076838,30_10_2024,No,No,No,No,COMP_NO,No
7459,565596091811,30_10_2024,No,No,No,No,COMP_NO,No
7460,565596147671,30_10_2024,No,No,No,No,COMP_NO,No
7461,565596149063,30_10_2024,No,No,No,No,COMP_NO,No
7462,565596219149,30_10_2024,No,No,No,No,COMP_NO,No
7463,565597290892,01_11_2024,No,No,No,No,COMP_NO,No
7464,565597307412,01_11_2024,No,No,No,No,COMP_NO,No
7465,565597316536,01_11_2024,No,No,No,No,COMP_NO,No
7466,565597318445,01_11_2024,No,No,No,No,COMP_NO,No
7467,565597318525,01_11_2024,No,No,No,No,COMP_NO,No
7468,565597322824,01_11_2024,No,No,No,No,COMP_NO,No
7469,565597354217,01_11_2024,No,No,No,No,COMP_NO,No
7470,565597359759,01_11_2024,No,No,No,No,COMP_NO,No
7471,565597365808,01_11_2024,No,No,No,No,COMP_NO,No
7472,565597366182,01_11_2024,No,No,No,No,COMP_NO,No
7473,565597379354,01_11_2024,No,Yes,No,Yes,COMP_NO,No
7474,565597413985,01_11_2024,No,No,No,No,COMP_NO,No
7475,565597416940,01_11_2024,No,Yes,No,Yes,COMP_NO,No
7476,565597433483,01_11_2024,No,No,No,No,COMP_NO,No
7477,565597436023,01_11_2024,No,Yes,No,No,COMP_NO,No
7478,565597448572,01_11_2024,No,No,No,No,COMP_NO,No
7479,565597496515,01_11_2024,No,No,No,Yes,COMP_NO,No
7480,565597496754,01_11_2024,No,No,No,No,COMP_NO,No
7481,565597529187,01_11_2024,No,No,No,No,COMP_NO,No
7482,565597531713,01_11_2024,No,No,No,No,COMP_NO,No
7483,565597532353,01_11_2024,No,No,No,No,COMP_NO,No
7484,589777558690,01_11_2024,No,No,No,No,COMP_NO,No
7485,589777559863,01_11_2024,No,No,No,No,COMP_NO,No
7486,589777592120,01_11_2024,No,Yes,No,Yes,COMP_NO,Yes
7487,589777615152,01_11_2024,No,No,No,No,COMP_NO,No
7488,589777644013,01_11_2024,No,No,No,No,COMP_NO,No
7489,589777648266,01_11_2024,Yes,Yes,No,No,COMP_NO,Yes
7490,589777649290,01_11_2024,No,No,No,No,COMP_NO,No
7491,589777649989,01_11_2024,No,Yes,No,Yes,COMP_NO,No
7492,589777682337,01_11_2024,No,Yes,No,Yes,COMP_NO,No
7493,589777682829,01_11_2024,No,No,No,No,COMP_NO,No
7494,589777683287,01_11_2024,No,No,No,No,COMP_NO,No
7495,589777683498,01_11_2024,No,No,No,No,COMP_NO,No
7496,589777701103,01_11_2024,No,Yes,No,Yes,COMP_NO,No
7497,589777717872,01_11_2024,No,No,No,No,COMP_NO,No
7498,589777719353,01_11_2024,No,No,No,No,COMP_NO,No
7499,589777728978,01_11_2024,No,No,No,No,COMP_NO,No
7500,589777733763,01_11_2024,No,No,No,No,COMP_NO,No
7501,589777772604,01_11_2024,No,No,No,No,COMP_NO,No
7502,589777825283,01_11_2024,No,No,No,No,COMP_NO,No
7503,589777829744,01_11_2024,No,No,No,No,COMP_NO,No
7504,589777835907,01_11_2024,No,No,No,No,COMP_NO,No
7505,589777837539,01_11_2024,No,No,No,No,COMP_NO,No
7506,589777838752,01_11_2024,No,No,No,No,COMP_NO,No
7507,589777922411,01_11_2024,No,No,No,No,COMP_NO,No
7508,589778866307,04_11_2024,No,No,No,No,COMP_NO,No
7509,589778868926,04_11_2024,No,No,No,No,COMP_NO,No
7510,589778910356,04_11_2024,No,No,No,No,COMP_NO,No
7511,589778910922,04_11_2024,No,No,No,No,COMP_NO,No
7512,589778937452,04_11_2024,No,No,No,No,COMP_NO,No
7513,589778937936,04_11_2024,No,No,No,No,COMP_NO,No
7514,589778938200,04_11_2024,No,No,No,No,COMP_NO,No
7515,589778959369,04_11_2024,No,No,No,No,COMP_NO,No
7516,589778966067,04_11_2024,No,No,No,No,COMP_NO,No
7517,589778968421,04_11_2024,No,No,No,No,COMP_NO,No
7518,589778994679,04_11_2024,No,No,No,No,COMP_NO,No
7519,589778998623,04_11_2024,No,No,No,No,COMP_NO,No
7520,589779000219,04_11_2024,No,Yes,No,Yes,COMP_NO,No
7521,589779020403,04_11_2024,No,No,No,No,COMP_NO,No
7522,589779022724,04_11_2024,No,No,No,No,COMP_NO,No
7523,589779035063,04_11_2024,No,No,No,No,COMP_NO,No
7524,589779038628,04_11_2024,No,Yes,No,Yes,COMP_NO,No
7525,589779056619,04_11_2024,No,No,No,No,COMP_NO,No
7526,589779075382,04_11_2024,No,No,No,No,COMP_NO,No
7527,589779097529,04_11_2024,No,No,No,No,COMP_NO,No
7528,589779115903,04_11_2024,No,No,No,No,COMP_NO,No
7529,589779133449,04_11_2024,Yes,No,No,No,COMP_SA,Yes
7530,589779178015,04_11_2024,No,No,No,No,COMP_NO,No
7531,589779196898,04_11_2024,No,No,No,No,COMP_NO,No
7532,564233475707,08_10_2024,No,No,No,No,COMP_NO,No
7533,564233558892,08_10_2024,No,No,No,No,COMP_NO,No
7534,564233562128,08_10_2024,No,No,No,No,COMP_NO,No
7535,564234111425,09_10_2024,Yes,Yes,No,Yes,COMP_CO,Yes
7536,564234114677,09_10_2024,No,No,No,No,COMP_NO,No
7537,564234233423,09_10_2024,No,No,No,No,COMP_NO,No
7538,564234233950,09_10_2024,No,No,No,No,COMP_NO,No
7539,564374552930,09_10_2024,No,No,No,No,COMP_NO,No
7540,564374558768,09_10_2024,No,No,No,No,COMP_NO,No
7541,564374830285,10_10_2024,No,No,No,No,COMP_NO,No
7542,564374983928,10_10_2024,No,Yes,No,No,COMP_NO,No
7543,564375145406,10_10_2024,No,No,No,No,COMP_NO,No
7544,564375158147,10_10_2024,No,Yes,No,Yes,COMP_NO,No
7545,564375232293,10_10_2024,No,Yes,No,No,COMP_NO,No
7546,564375239133,10_10_2024,No,No,No,No,COMP_NO,No
7547,564375393753,10_10_2024,No,No,No,No,COMP_NO,No
7548,564375393792,10_10_2024,No,Yes,No,No,COMP_NO,No
7549,564375394433,10_10_2024,No,No,No,No,COMP_NO,No
7550,564375425257,10_10_2024,No,No,No,No,COMP_NO,No
7551,564375577660,11_10_2024,No,No,No,No,COMP_NO,No
7552,564375582694,11_10_2024,No,No,No,No,COMP_NO,No
7553,564375583536,11_10_2024,No,No,No,No,COMP_NO,No
7554,564375592035,11_10_2024,No,Yes,No,Yes,COMP_NO,Yes
7555,564375592613,11_10_2024,No,Yes,No,Yes,COMP_NO,Yes
7556,564375659873,11_10_2024,No,No,No,No,COMP_NO,No
7557,564375661496,11_10_2024,No,No,No,No,COMP_NO,No
7558,564375739037,11_10_2024,No,No,No,No,COMP_NO,No
7559,564375753257,11_10_2024,No,No,No,No,COMP_NO,No
7560,564375767421,11_10_2024,No,Yes,No,Yes,COMP_NO,No
7561,564375786895,11_10_2024,No,No,No,No,COMP_NO,No
7562,564375798470,11_10_2024,No,No,No,No,COMP_NO,No
7563,564375812874,11_10_2024,No,No,No,No,COMP_NO,No
7564,564375815045,11_10_2024,No,No,No,No,COMP_NO,No
7565,564375831884,11_10_2024,No,No,No,No,COMP_NO,No
7566,564375832157,11_10_2024,No,No,No,No,COMP_NO,No
7567,564375853757,11_10_2024,No,No,No,No,COMP_NO,No
7568,564375855188,11_10_2024,No,No,No,No,COMP_NO,No
7569,564375876580,11_10_2024,No,No,No,No,COMP_NO,No
7570,564375892813,11_10_2024,No,No,No,No,COMP_NO,No
7571,564375901970,11_10_2024,No,No,No,No,COMP_NO,No
7572,564375903245,11_10_2024,No,No,No,No,COMP_NO,No
7573,564375909000,11_10_2024,No,No,No,No,COMP_NO,No
7574,564375911063,11_10_2024,No,No,No,No,COMP_NO,No
7575,564375913123,11_10_2024,No,No,No,No,COMP_NO,No
7576,564375917436,11_10_2024,No,No,No,No,COMP_NO,No
7577,564375920262,11_10_2024,No,No,No,No,COMP_NO,No
7578,564375934923,11_10_2024,No,No,No,No,COMP_NO,No
7579,564375935667,11_10_2024,No,No,No,No,COMP_NO,No
7580,564375942363,11_10_2024,No,Yes,No,Yes,COMP_SM,Yes
7581,564375951417,11_10_2024,No,No,No,No,COMP_NO,No
7582,564375954759,11_10_2024,Yes,No,No,No,COMP_SA,Yes
7583,564375974045,11_10_2024,No,No,No,No,COMP_NO,No
7584,564375976685,11_10_2024,No,No,No,No,COMP_NO,No
